RouteID,PaymentPlan,StartHub,Start_Latitude,Start_Longitude,StartDate,StartTime,EndHub,End_Latitude,End_Longitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles_,Duration,RentalAccessPath,MultipleRental
11754008,Casual,SW Morrison at 18th,45.52196048,-122.6896772,7/1/2019,7:57,,45.5173536,-122.6807202,7/1/2019,8:02,,6114,0516 BIKETOWN,0.68,0:05:06,keypad_rfid_card,FALSE
11754012,Subscriber,SE Water at Taylor,45.51515295,-122.665776,7/1/2019,7:57,,45.5229602,-122.6627544,7/1/2019,8:02,,7377,"0960 DESIGN BIKE, COLORFUL PORTLAND NW",0.62,0:04:28,keypad,FALSE
11754010,Subscriber,,45.5252863,-122.6724697,7/1/2019,7:57,,45.5252863,-122.6724697,7/1/2019,8:49,,7299,0986 XC BLACK HISTORY MONTH,0.89,0:51:57,keypad,FALSE
11754013,Subscriber,N Vancouver at Alberta,45.55941042,-122.6685226,7/1/2019,7:57,,45.5239044,-122.6702935,7/1/2019,8:16,,6055,0449 BIKETOWN,2.81,0:18:47,keypad_rfid_card,FALSE
11754017,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,7:58,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,8:11,,6869,0600 BIKETOWN,1.47,0:12:48,keypad,FALSE
11754020,Casual,NE 50th at Fremont - Community Corral,45.548276,-122.611164,7/1/2019,7:59,SW 2nd at Pine,45.52142066,-122.6726291,7/1/2019,8:34,,6382,0416 BIKETOWN,5.3,0:34:45,keypad,FALSE
11754021,Casual,SE 37th at Division - Community Corral,45.504732,-122.62528,7/1/2019,8:00,SW 5th at Oak,45.5211726,-122.6763654,7/1/2019,8:23,,6419,0102 BIKETOWN,3.84,0:23:06,mobile,FALSE
11754040,Subscriber,,45.5121086,-122.645245,7/1/2019,8:00,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,8:14,,6562,0427 BIKETOWN,2.12,0:13:43,keypad,FALSE
11754031,Casual,,45.5546279,-122.6755257,7/1/2019,8:01,,45.5136471,-122.6546965,7/1/2019,8:21,,6380,0694 BIKETOWN,3.46,0:20:07,keypad,FALSE
11754035,Casual,NW 10th at Everett,45.52500056,-122.6811048,7/1/2019,8:01,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/1/2019,8:55,,6316,0528 BIKETOWN,1.98,0:53:28,mobile,FALSE
11754036,Casual,,45.5299441,-122.6905093,7/1/2019,8:02,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/1/2019,8:06,,6856,0196 BIKETOWN,0.37,0:04:18,keypad,FALSE
11754049,Casual,NW Naito at Ironside,45.52871176,-122.674166,7/1/2019,8:05,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,8:19,,7116,0399 BIKETOWN,2.3,0:14:00,keypad,FALSE
11754053,Subscriber,SE 14th at Stark,45.51844688,-122.651685,7/1/2019,8:05,,45.5229602,-122.6627544,7/1/2019,8:15,,7238,0558 BIKETOWN,0.89,0:09:17,keypad,FALSE
11754055,Casual,,45.5164892,-122.6516344,7/1/2019,8:06,SE Belmont at 20th,45.51636144,-122.6460457,7/1/2019,8:09,,6203,0611 BIKETOWN,0.26,0:03:07,mobile,FALSE
11754058,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,7/1/2019,8:06,SW 18th at Jefferson,45.51816567,-122.6924908,7/1/2019,8:18,,5996,0804 BIKETOWN,1.26,0:12:19,keypad,FALSE
11754060,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,8:06,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/1/2019,8:17,,6091,0875 MSS BIKETOWN,1.36,0:10:50,keypad_rfid_card,FALSE
11754067,Casual,NW 2nd at Everett,45.52536699,-122.6725459,7/1/2019,8:07,NW Flanders at 14th,45.52579919,-122.6855063,7/1/2019,8:13,,7304,0994 BETRUE 2018 TRAINER ,0.67,0:05:34,keypad_rfid_card,FALSE
11754068,Casual,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/1/2019,8:07,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/1/2019,8:22,,6288,0179 BIKETOWN,2.09,0:15:00,keypad_rfid_card,FALSE
11754070,Casual,,45.537438,-122.644822,7/1/2019,8:07,,45.5206847,-122.6789069,7/1/2019,8:25,,7287,0561 BIKETOWN,2.69,0:17:46,mobile,FALSE
11754069,Casual,NW Station at Irving,45.5282777,-122.6766282,7/1/2019,8:08,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/1/2019,8:19,,6371,0390 BIKETOWN,1.34,0:11:09,mobile,FALSE
11754074,Subscriber,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/1/2019,8:08,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/1/2019,8:29,,6668,0628 BIKETOWN,2.77,0:20:25,keypad_rfid_card,FALSE
11754083,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,7/1/2019,8:09,,45.5335269,-122.6896275,7/1/2019,8:18,,6228,0580 BIKETOWN,0.81,0:09:02,mobile,FALSE
11754082,Casual,,45.5335083,-122.6906418,7/1/2019,8:09,SW Yamhill at Director Park,45.51898132,-122.6812685,7/1/2019,8:23,,6896,0920 RFS BIKETOWN ,1.46,0:13:57,keypad,FALSE
11754085,Subscriber,NW 19th at Johnson,45.52862062,-122.6905073,7/1/2019,8:09,SW 5th at Morrison,45.51889487,-122.6774061,7/1/2019,8:18,,6627,0898 BIKETOWN,1.11,0:08:37,mobile,FALSE
11754089,Subscriber,SE 34th at Hawthorne,45.511907,-122.6294804,7/1/2019,8:11,SW 4th at College,45.50936198,-122.6812121,7/1/2019,8:32,,6322,0604 BIKETOWN ,3.1,0:21:44,keypad,FALSE
11754090,Casual,NW Flanders at 14th,45.52579919,-122.6855063,7/1/2019,8:11,NW 10th at Everett,45.52500056,-122.6811048,7/1/2019,9:19,,6827,0440 BIKETOWN,7.89,1:08:27,keypad_rfid_card,FALSE
11754101,Subscriber,SW 12th at Clay,45.51507401,-122.6870298,7/1/2019,8:13,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/1/2019,8:19,,6411,0265 BIKETOWN,0.65,0:06:00,keypad,FALSE
11754102,Casual,,45.5360712,-122.6852715,7/1/2019,8:13,,45.5339977,-122.7028009,7/1/2019,8:21,,6284,0878 BIKETOWN,0.94,0:07:18,mobile,FALSE
11754110,Casual,,45.5264728,-122.685306,7/1/2019,8:15,SW 5th at Oak,45.5211726,-122.6763654,7/1/2019,8:23,,7304,0994 BETRUE 2018 TRAINER ,0.67,0:07:44,keypad,FALSE
11754111,Subscriber,SW 18th at Jefferson,45.51816567,-122.6924908,7/1/2019,8:16,NW Glisan at 21st,45.52634601,-122.6941484,7/1/2019,8:31,,6071,0519 BIKETOWN,0.76,0:14:54,keypad,FALSE
11754119,Casual,N Mississippi at Beech,45.54998583,-122.6756573,7/1/2019,8:17,SE Clay at Water,45.51147657,-122.6662856,7/1/2019,8:36,,6270,0050 BIKETOWN,3.31,0:18:13,keypad,FALSE
11754125,Subscriber,,45.5266354,-122.6765624,7/1/2019,8:19,,45.5366204,-122.6862613,7/1/2019,8:26,,7181,0128 BIKETOWN,0.97,0:07:02,keypad,FALSE
11754132,Casual,,45.5299294,-122.6753219,7/1/2019,8:21,,45.533359,-122.6987561,7/1/2019,8:30,,6328,0127 BIKETOWN,1.49,0:09:22,mobile,FALSE
11754138,Subscriber,NW Thurman at 24th,45.53550403,-122.7006608,7/1/2019,8:21,NW 13th at Marshall,45.53080401,-122.6844227,7/1/2019,8:29,,7165,0092 BIKETOWN,2.1,0:07:38,mobile,FALSE
11754140,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,7/1/2019,8:22,,45.5222093,-122.6546327,7/1/2019,8:27,,6269,0595 BIKETOWN,0.61,0:05:30,keypad,FALSE
11754147,Subscriber,SE Clinton at 21st,45.5033655,-122.6447314,7/1/2019,8:23,SW 5th at Main,45.51609691,-122.6790771,7/1/2019,8:43,,28295,0239 BIKETOWN,2.38,0:19:49,mobile,FALSE
11754148,Casual,,45.5161463,-122.6790375,7/1/2019,8:23,SE Clinton at 26th,45.50356665,-122.6395279,7/1/2019,8:41,,6594,0772 BIKETOWN,2.46,0:17:24,keypad,FALSE
11754152,Casual,NW 10th at Everett,45.52500056,-122.6811048,7/1/2019,8:24,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/1/2019,8:55,,6078,0055 BIKETOWN,1.94,0:30:34,mobile,FALSE
11754158,Subscriber,,45.5065432,-122.6620427,7/1/2019,8:25,,45.5115491,-122.6638444,7/1/2019,8:30,,6196,0773 BIKETOWN,0.56,0:04:36,mobile,FALSE
11754160,Subscriber,,45.5193586,-122.6566872,7/1/2019,8:26,,45.5204119,-122.6778923,7/1/2019,8:44,,7270,0104 BIKETOWN,1.45,0:18:39,keypad,FALSE
11754165,Casual,,45.5627189,-122.6480593,7/1/2019,8:26,NW Thurman at 24th,45.53550403,-122.7006608,7/1/2019,8:56,,7383,"0964 DESIGN BIKE, COLORFUL PORTLAND NW",4.93,0:30:10,keypad,FALSE
11754171,Subscriber,,45.5555087,-122.661551,7/1/2019,8:27,,45.5591196,-122.6575537,7/1/2019,8:32,,7382,"0933 DESIGN BIKE, EXPLORIN’ SE",0.41,0:04:19,keypad,FALSE
11754174,Subscriber,,45.5154692,-122.6794042,7/1/2019,8:28,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/1/2019,8:36,,6037,0482 BIKETOWN,1.29,0:08:43,keypad,FALSE
11754176,Casual,,45.5370647,-122.6870447,7/1/2019,8:28,,45.5212282,-122.6837964,7/1/2019,8:44,,6559,0394 BIKETOWN,1.6,0:16:30,mobile,FALSE
11754178,Casual,SW 5th at Main,45.51609691,-122.6790771,7/1/2019,8:28,,45.5229602,-122.6627544,7/1/2019,8:40,,7309,0995 BETRUE 2018 TRAINER,1.71,0:11:52,keypad,FALSE
11754183,Subscriber,,45.5164587,-122.6309572,7/1/2019,8:29,,45.5174734,-122.6783165,7/1/2019,8:45,,6640,0214 BIKETOWN ,2.73,0:16:43,mobile,FALSE
11754186,Casual,Tilikum West at SW Moody,45.5027677,-122.6714408,7/1/2019,8:29,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/1/2019,8:40,,24816,0515 BIKETOWN,1.61,0:11:00,mobile,FALSE
11754187,Casual,,45.5257331,-122.6372284,7/1/2019,8:29,SE 34th at Hawthorne,45.511907,-122.6294804,7/1/2019,8:49,,6612,0794 BIKETOWN,1.93,0:19:30,keypad,FALSE
11754191,Subscriber,N Vancouver at Alberta,45.55941042,-122.6685226,7/1/2019,8:30,NW Broadway at Everett,45.52507854,-122.6775563,7/1/2019,8:49,,6405,0507 BIKETOWN,2.67,0:19:05,keypad,FALSE
11754190,Subscriber,,45.5376746,-122.6968843,7/1/2019,8:30,NW Broadway at Everett,45.52507854,-122.6775563,7/1/2019,8:41,,6644,0071 BIKETOWN,1.75,0:10:47,mobile,FALSE
11754192,Subscriber,,45.5266787,-122.6735353,7/1/2019,8:30,NW 2nd at Everett,45.52536699,-122.6725459,7/1/2019,9:02,,5989,0872 BIKETOWN,4.95,0:32:25,keypad_rfid_card,FALSE
11754212,Casual,NW Naito at Ironside,45.52871176,-122.674166,7/1/2019,8:32,SW Harrison at 1st,45.50971347,-122.6777159,7/1/2019,8:49,,6818,0125 BIKETOWN,1.77,0:17:19,mobile,FALSE
11754217,Casual,SW 12th at Clay,45.51507401,-122.6870298,7/1/2019,8:33,NW 13th at Marshall,45.53080401,-122.6844227,7/1/2019,8:43,,14548,0803 BIKETOWN ,1.29,0:09:44,mobile,FALSE
11754221,Casual,SW Harrison at 1st,45.50971347,-122.6777159,7/1/2019,8:33,,45.5115407,-122.6648548,7/1/2019,8:42,,7253,0177 BIKETOWN,0.94,0:08:43,mobile,FALSE
11754223,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/1/2019,8:34,NW 2nd at Everett,45.52536699,-122.6725459,7/1/2019,8:45,,6367,0908 BIKETOWN,1.42,0:10:58,keypad,FALSE
11754241,Casual,NE Sandy at 16th,45.52440674,-122.6497686,7/1/2019,8:37,NE Couch at MLK,45.52358836,-122.6619177,7/1/2019,8:42,,6871,0851  BIKETOWN,0.63,0:05:18,mobile,FALSE
11754244,Subscriber,NW Glisan at 21st,45.52634601,-122.6941484,7/1/2019,8:38,SW River at Montgomery,45.50910258,-122.6735169,7/1/2019,10:18,,7295,0982 AIR TRAINER,6.97,1:40:05,keypad,FALSE
11754247,Subscriber,,45.5172002,-122.6506168,7/1/2019,8:38,,45.5173913,-122.6607569,7/1/2019,8:43,,6454,0221 BIKETOWN,0.52,0:04:45,mobile,FALSE
11754257,Subscriber,NW Everett at 22nd,45.52487653,-122.6965141,7/1/2019,8:40,SW 5th at Main,45.51609691,-122.6790771,7/1/2019,8:50,,6819,0299 BIKETOWN,1.37,0:10:07,keypad,FALSE
11754263,Casual,NW Glisan at 21st,45.52634601,-122.6941484,7/1/2019,8:40,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/1/2019,8:49,,6281,0213 BIKETOWN,0.99,0:09:13,keypad,FALSE
11754283,Casual,SE 14th at Stark,45.51844688,-122.651685,7/1/2019,8:43,SW 5th at Main,45.51609691,-122.6790771,7/1/2019,8:53,,7344,1027 LST AIR SAFARI ,1.79,0:10:30,mobile,FALSE
11754282,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,8:43,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,9:27,,6026,0442 BIKETOWN,2.71,0:43:44,keypad,TRUE
11754301,Subscriber,SE 34th at Hawthorne,45.511907,-122.6294804,7/1/2019,8:45,SE 34th at Hawthorne,45.511907,-122.6294804,7/1/2019,8:47,,6855,0539 BIKETOWN,0.01,0:01:46,mobile,FALSE
11754304,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,8:46,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,9:27,,6869,0600 BIKETOWN,2.69,0:40:39,keypad,TRUE
11754305,Casual,,45.5307017,-122.6762415,7/1/2019,8:46,,45.5202589,-122.6744682,7/1/2019,8:55,,5997,0150 BIKETOWN,1.06,0:08:50,mobile,FALSE
11754351,Casual,,45.5214876,-122.6536298,7/1/2019,8:48,NW 4th at Couch,45.52378902,-122.6747386,7/1/2019,8:56,,7322,"0992 DESIGN BIKE, N PAUL BUNYAN",1.17,0:08:14,mobile,FALSE
11754317,Subscriber,SE 34th at Hawthorne,45.511907,-122.6294804,7/1/2019,8:48,Metro Campus - Community Corral,45.52771962,-122.6603526,7/1/2019,9:08,,6274,0819 BIKETOWN,2.84,0:19:35,keypad,FALSE
11754319,Casual,,45.511502,-122.653695,7/1/2019,8:48,,45.5139244,-122.6735944,7/1/2019,8:56,,6384,0202 BIKETOWN,1.14,0:07:36,keypad,FALSE
11754322,Casual,,45.5223193,-122.6900794,7/1/2019,8:49,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/1/2019,8:55,,7274,0769 xc BIKETOWN,0.8,0:06:09,mobile,FALSE
11754334,Subscriber,NW Everett at 22nd,45.52487653,-122.6965141,7/1/2019,8:50,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,9:01,,7135,0303 BIKETOWN,1.52,0:10:38,keypad,FALSE
11754335,Casual,N Prescott at Interstate,45.55522233,-122.6818612,7/1/2019,8:50,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/1/2019,9:09,,6244,0886 BIKETOWN,3.45,0:18:43,mobile,FALSE
11754342,Casual,NW Front at 17th,45.53715171,-122.6881027,7/1/2019,8:51,NW Naito at Ironside,45.52871176,-122.674166,7/1/2019,9:00,,19242,0009 BIKETOWN ,1.14,0:08:34,mobile,FALSE
11754343,Subscriber,N Vancouver at Alberta,45.55941042,-122.6685226,7/1/2019,8:51,SE Alder at 6th,45.5178988,-122.6600522,7/1/2019,9:11,,6205,0834 BIKETOWN,3.18,0:19:19,keypad_rfid_card,FALSE
11754350,Casual,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/1/2019,8:52,NW 4th at Couch,45.52378902,-122.6747386,7/1/2019,9:03,,6856,0196 BIKETOWN,1.45,0:11:00,keypad,FALSE
11754356,Casual,NW 19th at Johnson,45.52862062,-122.6905073,7/1/2019,8:53,,45.5209254,-122.6741073,7/1/2019,9:04,,7244,0243 BIKETOWN,1.26,0:11:30,keypad_rfid_card,FALSE
11754362,Casual,,45.5482464,-122.6504109,7/1/2019,8:54,,45.5301343,-122.6803455,7/1/2019,9:07,,6610,0818 BIKETOWN,2.43,0:13:38,mobile,FALSE
11754371,Casual,SE Clinton at 26th,45.50356665,-122.6395279,7/1/2019,8:55,SE 9th at Burnside,45.522793,-122.656616,7/1/2019,9:25,,6243,0579 XC BIKETOWN,2.71,0:29:35,keypad,TRUE
11754374,Casual,SE Hawthorne at 20th,45.51222277,-122.6454261,7/1/2019,8:55,SE 9th at Burnside,45.522793,-122.656616,7/1/2019,9:05,,6147,0855 XM BIKETOWN,1.24,0:09:32,keypad,FALSE
11754378,Casual,SE Clinton at 26th,45.50356665,-122.6395279,7/1/2019,8:55,SE 9th at Burnside,45.522793,-122.656616,7/1/2019,9:24,,7126,0220 BIKETOWN,2.72,0:28:55,keypad,TRUE
11754379,Subscriber,NW Glisan at 21st,45.52634601,-122.6941484,7/1/2019,8:55,SW Harvey Milk at Burnside,45.522793,-122.684012,7/1/2019,9:01,,6071,0519 BIKETOWN,0.75,0:05:31,mobile,FALSE
11754380,Subscriber,,45.513891,-122.6877658,7/1/2019,8:56,,45.5090834,-122.6840225,7/1/2019,9:00,,6467,0695 BIKETOWN,0.44,0:04:20,keypad,FALSE
11754382,Casual,SE 14th at Stark,45.51844688,-122.651685,7/1/2019,8:56,,45.5172294,-122.6597443,7/1/2019,8:59,,7311,0991 WOMEN'S HISTORY MONTH,0.49,0:03:25,mobile,FALSE
11754390,Subscriber,,45.5172394,-122.6627873,7/1/2019,8:57,,45.522975,-122.6637546,7/1/2019,9:01,,6545,0633 BIKETOWN,0.43,0:04:10,keypad_rfid_card,FALSE
11754392,Casual,SE 28th at Pine - Community Corral,45.5205931,-122.637238,7/1/2019,8:57,,45.5161463,-122.6790375,7/1/2019,9:12,,6516,0060 BIKETOWN,2.6,0:15:10,mobile,FALSE
11754399,Casual,NW 11th at The Fields,45.53232501,-122.6824299,7/1/2019,8:59,SE Clay at Water,45.51147657,-122.6662856,7/1/2019,9:15,,6304,0330 BIKETOWN,2.33,0:16:27,mobile,FALSE
11754406,Casual,N Mason at Williams,45.55335313,-122.6669146,7/1/2019,9:00,NW 19th at Johnson,45.52862062,-122.6905073,7/1/2019,9:17,,6180,0693 BIKETOWN,2.71,0:17:10,mobile,FALSE
11754433,Casual,NW Naito at Ironside,45.52871176,-122.674166,7/1/2019,9:05,,45.5367755,-122.7068868,7/1/2019,9:22,,6664,0809 BIKETOWN,1.9,0:16:26,keypad,FALSE
11754432,Casual,N Failing at Williams,45.55076344,-122.6668663,7/1/2019,9:06,,45.5175854,-122.6759187,7/1/2019,9:30,,7389,"0951 DESIGN BIKE, WATERFRONT WANDERER SW",3.09,0:24:40,keypad,FALSE
11754438,Casual,NW 2nd at Everett,45.52536699,-122.6725459,7/1/2019,9:06,NW 2nd at Everett,45.52536699,-122.6725459,7/1/2019,10:19,,6401,0350 XC BIKETOWN,7.93,1:12:23,keypad,FALSE
11754443,Subscriber,NW 23rd at Overton,45.53211645,-122.6986304,7/1/2019,9:06,SW 5th at Oak,45.5211726,-122.6763654,7/1/2019,9:25,,6226,0070 BIKETOWN,1.89,0:18:17,keypad,FALSE
11754444,Casual,,45.532572,-122.7027475,7/1/2019,9:07,,45.5212282,-122.6837964,7/1/2019,9:22,,6436,0925 BIKETOWN,1.77,0:14:48,mobile,FALSE
11754447,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,7/1/2019,9:08,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,9:23,,6646,0644 BIKETOWN,2.18,0:14:28,keypad_rfid_card,FALSE
11754459,Casual,,45.508028,-122.6819378,7/1/2019,9:09,,45.518016,-122.6831949,7/1/2019,9:21,,6809,0103 BIKETOWN,1.07,0:12:22,keypad,FALSE
11754465,Subscriber,NE Multnomah at 9th,45.53140997,-122.6574612,7/1/2019,9:10,,45.5173913,-122.6607569,7/1/2019,9:22,,7109,0749 BIKETOWN,1.47,0:11:35,mobile,FALSE
11754472,Casual,NW Glisan at 21st,45.52634601,-122.6941484,7/1/2019,9:12,NW 18th at Northrup,45.53142501,-122.6895659,7/1/2019,9:17,,6331,0043 BIKETOWN,0.59,0:05:22,keypad,FALSE
11754481,Casual,,45.5313884,-122.689548,7/1/2019,9:13,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/1/2019,9:33,,24819,0199 BIKETOWN,2.58,0:19:47,keypad,FALSE
11754494,Casual,Blues Fest - SW Waterfront at Clay ,45.512867,-122.67487,7/1/2019,9:15,Blues Fest - SW Waterfront at Clay ,45.512867,-122.67487,7/1/2019,9:53,,7390,"0961 DESIGN BIKE, WATERFRONT WANDERER SW ",3.21,0:38:35,mobile,TRUE
11754503,Casual,Blues Fest - SW Waterfront at Clay ,45.512867,-122.67487,7/1/2019,9:16,Blues Fest - SW Waterfront at Clay ,45.512867,-122.67487,7/1/2019,9:54,,6413,XC 0424 BIKETOWN,3.13,0:37:08,keypad,TRUE
11754522,Casual,SE 29th at Hawthorne,45.51202353,-122.6363119,7/1/2019,9:20,SE Water at Taylor,45.51515295,-122.665776,7/1/2019,9:33,,6824,0098 BIKETOWN,1.77,0:12:39,keypad,FALSE
11754533,Casual,NE Broadway at 12th,45.53496857,-122.653631,7/1/2019,9:22,NW Front at 17th,45.53715171,-122.6881027,7/1/2019,9:36,,6606,0836 BIKETOWN,2.08,0:13:59,mobile,FALSE
11754543,Casual,,45.5591109,-122.5978085,7/1/2019,9:24,NE Cully at Killingsworth - Community Corral,45.562507,-122.59437,7/1/2019,9:27,,6173,0229 BIKETOWN,0.28,0:02:40,keypad,FALSE
11754569,Subscriber,,45.5282107,-122.673371,7/1/2019,9:27,NW 13th at Marshall,45.53080401,-122.6844227,7/1/2019,10:15,,6790,0544 BIKETOWN,0.83,0:48:11,keypad,FALSE
11754568,Casual,,45.5315127,-122.6824564,7/1/2019,9:28,,45.559116,-122.6848636,7/1/2019,10:06,,6281,0213 BIKETOWN,2.82,0:38:15,keypad,FALSE
11754582,Casual,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/1/2019,9:29,,45.559116,-122.6848636,7/1/2019,9:57,,7266,0775 MSS xc BIKETOWN,2.8,0:28:01,mobile,FALSE
11754579,Subscriber,SW Harvey Milk at Burnside,45.522793,-122.684012,7/1/2019,9:29,,45.5250657,-122.684239,7/1/2019,9:31,,6071,0519 BIKETOWN,0.12,0:02:08,mobile,FALSE
11754584,Casual,SE Belmont at 42nd,45.51645917,-122.6189983,7/1/2019,9:29,,45.5120577,-122.6245,7/1/2019,9:34,,6661,0768 BIKETOWN,0.53,0:04:31,mobile,FALSE
11754586,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/1/2019,9:30,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/1/2019,9:46,,6494,0734 BIKETOWN ,1.43,0:16:26,keypad,FALSE
11754587,Subscriber,SE Elliott at Division,45.50512504,-122.6533681,7/1/2019,9:31,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/1/2019,9:38,,6370,0244 BIKETOWN,0.67,0:06:39,keypad,FALSE
11754590,Subscriber,,45.5161463,-122.6790375,7/1/2019,9:32,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/1/2019,9:41,,6535,0817 BIKETOWN,2.18,0:09:11,keypad_rfid_card,FALSE
11754596,Subscriber,,45.5591196,-122.6575537,7/1/2019,9:32,SE 29th at Stark,45.51936283,-122.6359928,7/1/2019,9:56,,7382,"0933 DESIGN BIKE, EXPLORIN’ SE",3.7,0:23:52,mobile,FALSE
11754593,Subscriber,,45.5230283,-122.6784644,7/1/2019,9:33,,45.5231391,-122.6723799,7/1/2019,9:38,,6298,0459 BIKETOWN,0.42,0:05:17,keypad,FALSE
11754611,Casual,NW 13th at Marshall,45.53080401,-122.6844227,7/1/2019,9:36,SW 12th at Clay,45.51507401,-122.6870298,7/1/2019,9:53,,7137,0137 BIKETOWN,1.42,0:17:05,keypad,FALSE
11754618,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/1/2019,9:36,NW Everett at 22nd,45.52487653,-122.6965141,7/1/2019,9:46,,6316,0528 BIKETOWN,0.67,0:10:09,keypad,TRUE
11754623,Casual,SE Hawthorne at 20th,45.51222277,-122.6454261,7/1/2019,9:37,SW 2nd at Pine,45.52142066,-122.6726291,7/1/2019,19:32,,7230,0003 BIKETOWN,2.16,9:55:38,keypad,FALSE
11754624,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/1/2019,9:37,NW Everett at 22nd,45.52487653,-122.6965141,7/1/2019,9:46,,6078,0055 BIKETOWN,0.68,0:09:28,keypad,TRUE
11754627,Casual,,45.523074,-122.69128,7/1/2019,9:37,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/1/2019,9:46,,6495,0702 BIKETOWN,1.88,0:09:22,mobile,FALSE
11754633,Casual,NE Going at Grand,45.55645437,-122.6603794,7/1/2019,9:38,SW 5th at Oak,45.5211726,-122.6763654,7/1/2019,10:00,,6271,0897 BIKETOWN,3.21,0:21:44,mobile,FALSE
11754634,Subscriber,,45.5069185,-122.6733703,7/1/2019,9:38,,45.522975,-122.6637546,7/1/2019,9:51,,5995,0916 xc BIKETOWN,1.74,0:12:35,keypad,FALSE
11754636,Subscriber,SW River at Montgomery,45.50910258,-122.6735169,7/1/2019,9:39,NE 22nd at Burnside,45.52297292,-122.6434118,7/1/2019,10:06,,7125,0172 BIKETOWN,2.69,0:27:42,keypad,FALSE
11754640,Casual,NW 18th at Northrup,45.53142501,-122.6895659,7/1/2019,9:39,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/1/2019,9:45,,6217,0626 BIKETOWN,0.6,0:05:37,mobile,FALSE
11754649,Subscriber,,45.5214706,-122.6704289,7/1/2019,9:42,SW 5th at Oak,45.5211726,-122.6763654,7/1/2019,9:46,,6298,0459 BIKETOWN,0.29,0:04:07,keypad,FALSE
11754659,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/1/2019,9:42,,45.5120726,-122.6327365,7/1/2019,10:03,,6823,0714 BIKETOWN,1.4,0:20:14,mobile,TRUE
11754672,Casual,,45.5218947,-122.6834357,7/1/2019,9:46,,45.5172193,-122.6567013,7/1/2019,10:17,,6584,0791 BIKETOWN,2.01,0:31:51,mobile,TRUE
11754673,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/1/2019,9:46,,45.5120726,-122.6327365,7/1/2019,10:02,,6603,0776 BIKETOWN,1.43,0:16:29,keypad,TRUE
11754680,Casual,,45.5305823,-122.6945927,7/1/2019,9:46,NW Couch at 11th,45.52374151,-122.6818129,7/1/2019,9:57,,7145,0572 BIKETOWN,1.06,0:10:13,keypad,FALSE
11754679,Casual,NW Flanders at 14th,45.52579919,-122.6855063,7/1/2019,9:46,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/1/2019,9:53,,6524,0366 BIKETOWN,0.83,0:06:19,keypad,FALSE
