COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Chinese Photinia,Photinia serratifolia,Photinia,Rosaceae,"This native of China is a member of the rose family. It can be either a very large shrub or a somewhat small tree, depending on the growing conditions and its age. The white flowers in the spring appear in flat clusters measuring over 7 inches in diameter. Although these flowers have a rather unpleasant odor, they are spectacular in profusion. This plant is a broadleaf evergreen.",http://blogs.reed.edu/trees/files/2013/09/PHSE1_lg.jpg,45.48072603,-122.6326627,Photinia serratifolia
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48286834,-122.6305814,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48181146,-122.6328117,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48277901,-122.630741,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48226515,-122.6316595,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.482858,-122.6305237,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.4828138,-122.6305519,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.4830122,-122.6301871,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48151808,-122.6331268,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48277149,-122.6308268,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48281098,-122.6305948,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48278653,-122.6307853,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48152278,-122.6331832,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48286458,-122.6304111,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48290407,-122.6303548,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48296237,-122.630281,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48283449,-122.6306766,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48280816,-122.6308563,Pinus contorta
Coast Pine,Pinus contorta,Pinus,Pinaceae,"The Coast Pine is a subspecies of the Lodgepole Pine, which is found inland. The Coast Pine, as the name indicates, is found along the coast of much of western North America. It has bundles of two needles. While the Lodgepole Pine is tall and straight, the Coast Pine is often squat and asymmetrical from strong coastal winds. The cones of the Coast Pine point down the branch toward the trunk, while the Lodgepole Pine’s cones point out from the branch.",http://blogs.reed.edu/trees/files/2013/08/IMG_0432-coast-pine-e1409182866985.jpg,45.48277337,-122.6306686,Pinus contorta
