"PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","INTENSITY","PLOT_ID","COUNTYFIPS","HEXID","PROVINCE","SECTION","SUBSECTION","elev","tri","lfevc","lfevh","ppt","tmin01","tmean","tmax","tmin","tdmean","tcc23","tnt","BA","VOLCFNET","VOLBFNET","TPA_UNADJ","DRYBIO_AG","CARBON_AG"
"174763369020004",2013,41,3,37,74188,1,"201","PID410303774188","41037",125129,"M261","M261G","M261Gc",1961,55.1905784606934,44,20,607,-729,535,1242,-172,-334,32,1,708.024,105.083,2500.283,14464.142,52.117,26.678
"174763370020004",2013,41,3,35,92774,1,"202","PID410303592774","41035",123951,"M261","M261D","M261Dh",1627,30.5286750793457,65,27,1183,-487,638,1270,5,15,72,1,155.152,136.493,4681.733,29967.561,109.306,54.438
"174763371020004",2013,41,4,23,52375,1,"201","PID410402352375","41023",74750,"M332","M332G","M332Gp",1522,84.681755065918,42,21,632,-684,630,1258,2,-147,41,1,114.343,91.962,2208.376,11306.039,44.951,22.492
"174763372020004",2013,41,4,23,87803,1,"202","PID410402387803","41023",78969,"M332","M332G","M332Gp",1502,61.9435234069824,44,19,602,-678,663,1306,19,-136,58,1,576.171,54.357,197.896,244.512,11.389,5.843
"174763377020004",2013,41,3,35,96657,1,"201","PID410303596657","41035",117474,"M242","M242C","M242Ce",1473,1.41421353816986,0,0,472,-697,703,1542,-137,-106,18,1,330.472,76.793,1442.233,3234.258,31.589,15.978
"174763378020004",2013,41,2,15,52264,1,"202","PID410201552264","41015",116889,"M242","M242A","M242Ah",279,99.6744689941406,70,20,3018,448,1204,1682,726,716,84,1,275.265,215.226,7145.742,43212.988,163.273,81.117
"174763379020004",2013,41,2,15,60949,1,"201","PID410201560949","41015",116843,"M261","M261A","M261Ay",1374,72.8628845214844,61,22,2638,19,884,1344,425,163,73,1,6.018,10.167,263.489,1465.766,4.85,2.474
"174763380020004",2013,41,2,29,68082,1,"203","PID410202968082","41029",116559,"M242","M242B","M242Bg",1622,58.8217658996582,75,33,1189,-366,693,1259,127,-12,81,1,210.36,277.104,9555.959,60503.978,183.66,91.322
"174763382020004",2013,41,1,43,73400,1,"201","PID410104373400","41043",78675,"M242","M242B","M242Bc",1171,57.4456253051758,75,25,1901,-382,677,1275,78,39,81,1,606.713,387.587,15407.555,96645.299,261.267,132.722
"174763387020004",2013,41,4,23,88182,1,"202","PID410402388182","41023",84409,"M332","M332G","M332Gh",1524,19.6214160919189,24,18,459,-876,582,1356,-192,-228,41,1,422.22,95.593,2182.14,11565.245,42.927,22.016
"174763388020004",2013,41,4,23,61216,1,"201","PID410402361216","41023",84899,"M332","M332G","M332Gh",1639,32.8785629272461,45,18,599,-1038,491,1317,-334,-277,45,1,207.362,80.263,1434.01,5880.295,31.415,16.063
"174763392020004",2013,41,4,25,98935,1,"201","PID410402598935","41025",89183,"342","342H","342Hd",1565,43.5315971374512,5,11,483,-751,601,1312,-109,-225,8,2,187.038,59.196,747.044,3365.336,16.644,7.989
"174763395020004",2013,41,4,59,91971,1,"202","PID410405991971","41059",54607,"M332","M332G","M332Gc",1332,105.531982421875,32,13,1168,-505,663,1158,167,-85,62,1,212.086,111.083,2491.198,14302.219,56.164,27.575
"174763396020004",2013,41,4,61,68780,1,"201","PID410406168780","41061",54549,"M332","M332G","M332Gl",1592,8.60232543945312,30,14,1297,-618,547,1044,48,-128,44,1,140.391,176.195,6341.17,37463.58,115.864,55.73
"174763397020004",2013,41,2,33,59227,1,"201","PID410203359227","41033",119928,"M261","M261A","M261Ao",687,47,56,27,1946,15,1127,1810,443,379,78,1,1173.393,222.213,4746.808,23425.515,107.83,53.993
"174763398020004",2013,41,3,37,88629,1,"203","PID410303788629","41037",120452,"M261","M261G","M261Gc",1831,56.1337699890137,16,15,522,-731,573,1337,-192,-369,12,1,216.65,117.422,1996.639,8193.724,47.534,24.375
"174763399020004",2013,41,2,33,63291,1,"203","PID410203363291","41033",127064,"M261","M261A","M261Aa",976,101.818466186523,18,4,3586,108,1081,1614,549,302,15,1,0,0,0,0,0,0
"174763400020004",2013,41,3,35,59772,1,"203","PID410303559772","41035",109845,"M242","M242B","M242Be",1543,26.3818111419678,45,22,914,-612,640,1400,-120,-89,59,1,39.083,88.402,3127.83,20087.422,56.044,28.735
"174763401020004",2013,41,3,17,85023,1,"201","PID410301785023","41017",95936,"M242","M242C","M242Ce",1731,18,36,17,366,-563,609,1307,-88,-160,47,1,363.265,121.59,2794.649,14635.93,61.66,31.52
"174763414020004",2013,41,3,35,70906,1,"201","PID410303570906","41035",113428,"M242","M242C","M242Ce",1477,17.3493518829346,37,17,512,-711,665,1511,-180,-107,34,1,225.416,78.808,821.763,2355.868,32.976,16.587
"174763415020004",2013,41,3,35,98518,1,"202","PID410303598518","41035",122444,"M261","M261G","M261Gc",1672,14.4913768768311,36,18,512,-679,655,1424,-113,-139,51,1,1114.212,131.752,1999.856,8250.619,56.08,28.592
"174763416020004",2013,41,3,17,99537,1,"202","PID410301799537","41017",96345,"M242","M242C","M242Ce",1477,11.1803398132324,42,20,616,-619,650,1425,-124,-127,38,1,604.511,105.379,2050.164,5954.465,45.197,22.867
"174763417020004",2013,41,1,39,65792,1,"203","PID410103965792","41039",83006,"M242","M242B","M242Bc",700,142.46403503418,70,31,2005,-32,971,1499,444,405,70,1,181.223,229.376,10780.43,73166.932,196.644,101.399
"174763418020004",2013,41,3,17,72689,1,"202","PID410301772689","41017",83018,"M242","M242C","M242Cd",1046,15.2643375396729,34,17,373,-466,813,1600,26,1,19,1,651.657,103.403,502.781,437.18,26.586,13.486
"174763420020004",2013,41,4,25,55924,1,"203","PID410402555924","41025",90063,"M332","M332G","M332Gh",1577,45.2437858581543,42,18,524,-766,580,1300,-141,-228,52,1,24.049,45.07,1167.651,7040.807,22.837,11.557
"174763422020004",2013,41,4,59,69398,1,"203","PID410405969398","41059",58336,"M332","M332G","M332Gl",1302,127.40486907959,32,14,1061,-513,686,1248,124,-57,30,1,46.123,68.559,2226.332,13600.736,45.774,22.357
"174763423020004",2013,41,0,5,91362,1,"202","PID410000591362","41005",61775,"M242","M242B","M242Bc",1129,22.158519744873,73,29,1964,-379,627,1089,165,146,84,1,430.03,228.902,5150.49,21952.109,101.518,51.881
"174763424020004",2013,41,0,27,67472,1,"202","PID410002767472","41027",62303,"M242","M242B","M242Bc",1329,34.6842918395996,74,30,2355,-413,555,1016,94,126,83,1,685.223,232.392,6945.398,43372.649,121.384,59.143
"174763425020004",2013,41,4,1,91764,1,"202","PID410400191764","41001",76559,"M332","M332G","M332Gp",1858,54.6351547241211,3,6,632,-832,526,1141,-89,-341,8,2,42.126,10.616,76.317,0,2.529,1.297
"174763426020004",2013,41,2,29,91900,1,"202","PID410202991900","41029",123289,"M242","M242B","M242Bg",1532,9.05538558959961,62,28,1122,-467,675,1316,35,40,74,1,476.088,195.153,6806.634,45329.145,144.47,73.517
"174763427020004",2013,41,3,37,97197,1,"201","PID410303797197","41037",123846,"M261","M261G","M261Gc",1729,25,13,18,488,-686,612,1364,-139,-314,10,1,430.486,170.585,3155.175,15918.666,72.65,37.53
"174763435020004",2013,41,2,15,80186,1,"203","PID410201580186","41015",121771,"M261","M261A","M261Ay",1047,75.6637268066406,39,20,3824,226,1099,1597,601,371,35,1,55.162,60.368,1091.372,5703.173,21.73,10.839
"174763436020004",2013,41,3,37,55015,1,"201","PID410303755015","41037",102085,"M242","M242C","M242Ce",1833,22.4944438934326,41,18,542,-587,599,1276,-78,-181,47,1,1242.612,160.799,2539.797,5593.195,60.677,30.521
"174763437020004",2013,41,2,19,91961,1,"201","PID410201991961","41019",108895,"M242","M242B","M242Bg",786,53.6469955444336,36,21,1115,40,1141,1799,483,435,36,1,771.497,176.829,2788.307,9999.204,67.496,33.261
"174763438020004",2013,41,2,19,82566,1,"202","PID410201982566","41019",108404,"M242","M242B","M242Bg",1039,52.6687774658203,65,24,1411,-98,1005,1669,343,304,70,1,983.56,366.065,10610.927,62556.783,212.22,109.472
"174763439020004",2013,41,2,19,71099,1,"201","PID410201971099","41019",108054,"M242","M242B","M242Bg",1186,3.87298345565796,69,32,1423,-460,802,1546,59,134,66,1,270.291,52.429,600.917,1346.71,16.911,8.561
"174763440020004",2013,41,1,39,69540,1,"201","PID410103969540","41039",99656,"M242","M242B","M242Ba",884,80.4922332763672,74,34,1413,-49,1026,1665,388,333,79,1,791.255,243.739,7155.899,44310.783,153.8,79.479
"174763441020004",2013,41,3,35,76756,1,"201","PID410303576756","41035",99752,"M242","M242C","M242Ce",1447,25.3179779052734,36,18,1012,-672,589,1297,-119,-65,41,1,996.393,102.755,1587.999,3235.096,36.361,18.29
"174763442020004",2013,41,1,39,62891,1,"201","PID410103962891","41039",96687,"M242","M242B","M242Bb",1322,79.6052780151367,75,30,2064,-146,798,1352,244,171,77,1,249.217,178.412,5036.844,30126.228,100.784,51.615
"174763448020004",2013,41,3,17,78227,1,"202","PID410301778227","41017",81461,"M242","M242C","M242Cd",1043,3.46410155296326,45,21,442,-481,788,1575,2,6,54,1,984.085,92.735,796.007,3125.108,30.558,15.676
"174763449020004",2013,41,3,13,50407,1,"201","PID410301350407","41013",80030,"M332","M332G","M332Gb",1223,53.6563148498535,50,21,377,-414,811,1482,141,-61,62,1,246.468,94.305,2147.078,9709.843,50.106,25.837
"174763450020004",2013,41,4,23,93218,1,"202","PID410402393218","41023",80242,"M332","M332G","M332Gb",1709,34.7706756591797,49,19,624,-515,637,1220,53,-226,54,1,62.179,71.091,1849.108,10337.667,39.79,19.344
"174763453020004",2013,41,4,23,66945,1,"201","PID410402366945","41023",84048,"M332","M332G","M332Gh",1730,55.0454368591309,48,19,595,-673,599,1216,-18,-232,53,1,87.204,127.781,4103.288,24688.067,83.938,41.369
"174763455020004",2013,41,4,59,55741,1,"201","PID410405955741","41059",67473,"M332","M332G","M332Gl",1653,28.4253406524658,40,16,723,-646,549,1118,-19,-217,42,1,1730.22,54.264,4.376,0,10.916,5.491
"174763456020004",2013,41,3,17,73912,1,"202","PID410301773912","41017",93657,"M242","M242C","M242Cf",1337,9.21954441070557,44,24,631,-602,692,1421,-37,-18,39,1,17.032,39.007,1735.453,12292.906,26.888,13.79
"174763458020004",2013,41,4,63,78007,1,"203","PID410406378007","41063",54992,"M332","M332G","M332Gd",1052,113.04866027832,20,16,405,-472,822,1430,214,-14,30,1,0.999,6.449,216.397,1421.444,4.842,2.498
"174763460020004",2013,41,3,35,96488,1,"201","PID410303596488","41035",102603,"M242","M242C","M242Ce",1729,10.5830049514771,37,17,807,-560,593,1259,-72,-134,41,1,174.523,55.274,990.765,2050.232,20.766,10.445
"174763462020004",2013,41,2,29,86665,1,"201","PID410202986665","41029",121825,"M242","M242B","M242Bg",1271,49.558048248291,71,29,962,-198,890,1484,294,139,86,1,512.219,169.678,5271.792,32059.713,109.256,56.143
"174763467020004",2013,41,4,25,73376,1,"201","PID410402573376","41025",91928,"M332","M332G","M332Gh",1513,51.7010650634766,32,16,408,-809,597,1402,-207,-256,33,1,30.09,28.513,722.556,3954.33,13.67,7.013
"174763468020004",2013,41,1,39,95947,1,"202","PID410103995947","41039",89967,"M242","M242A","M242Ag",194,79.1896438598633,51,20,2191,280,1108,1588,629,686,73,1,217.308,388.009,17977.155,122575.409,337.315,173.973
"174763469020004",2013,41,2,11,70563,1,"201","PID410201170563","41011",111946,"M242","M242A","M242Ag",933,27.7668876647949,74,22,2534,217,1043,1517,569,466,87,1,240.201,99.066,1968.18,9677.337,40.828,21.035
"174763470020004",2013,41,2,19,71812,1,"202","PID410201971812","41019",106066,"M242","M242B","M242Bb",945,121.794906616211,55,26,1166,-45,1037,1691,384,325,71,1,57.091,194.023,6810.497,45830.378,135.378,70.719
"174763472020004",2013,41,3,17,88670,1,"201","PID410301788670","41017",93777,"M242","M242C","M242Ce",1433,13.9642400741577,46,21,585,-565,699,1451,-53,-84,46,1,109.324,138.27,3300.72,17659.803,73.502,37.707
"174763473020004",2013,41,3,17,58954,1,"201","PID410301758954","41017",93967,"M242","M242C","M242Ce",1477,3.87298345565796,32,15,284,-747,622,1483,-239,-202,20,1,190.307,80.885,1655.34,7047.875,37.701,18.985
"174763479020004",2013,41,4,61,81621,1,"203","PID410406181621","41061",53003,"M332","M332G","M332Gl",1140,12.1655254364014,43,17,990,-632,694,1363,24,-38,69,1,516.239,121.196,2912.045,14873.322,62.017,30.116
"174763484020004",2013,41,4,1,76134,1,"203","PID410400176134","41001",66924,"M332","M332G","M332Gp",1722,21.0950222015381,50,21,713,-785,529,1096,-38,-217,60,1,1366.679,83.602,1124.436,4515.868,33.992,16.671
"174763485020004",2013,41,4,59,67061,1,"201","PID410405967061","41059",65697,"M332","M332G","M332Gl",1655,90.2496566772461,48,12,712,-609,594,1144,44,-137,81,1,887.046,180.207,3565.147,19242.031,87.663,42.2
"174763486020004",2013,41,4,61,61664,1,"202","PID410406161664","41061",65441,"M332","M332G","M332Gl",1706,37.802116394043,49,22,780,-648,577,1113,41,-144,70,1,450.312,141.928,4307.12,23414.364,86.55,41.889
"174763498020004",2013,41,2,33,79570,1,"202","PID410203379570","41033",124336,"M261","M261A","M261Aa",872,106.962608337402,59,24,2227,152,1150,1715,586,314,76,1,0,0,0,0,0,0
"174763499020004",2013,41,2,29,64982,1,"201","PID410202964982","41029",127758,"M261","M261A","M261Ao",1151,64.7533798217773,35,23,830,-188,978,1584,372,84,83,1,493.438,103.529,1606.129,5977.249,37.577,18.935
"174763500020004",2013,41,4,63,87515,1,"202","PID410406387515","41063",61056,"M332","M332G","M332Gf",1659,8.71779823303223,10,11,636,-686,562,1093,32,-266,7,2,111.074,26.642,490.849,2333.145,11.828,6.067
"174763515020004",2013,41,3,35,61388,1,"202","PID410303561388","41035",101833,"M242","M242C","M242Ce",1728,13.2287569046021,32,14,824,-602,534,1192,-124,-167,29,1,1238.822,48.657,597.165,939.437,14.454,7.271
"174763520020004",2013,41,4,61,88921,1,"201","PID410406188921","41061",52272,"M332","M332G","M332Gl",1359,27.1477432250977,58,25,1081,-441,740,1238,243,-62,81,1,183.47,238.4,8970.322,55981.952,173.552,85.369
"174763521020004",2013,41,4,1,56555,1,"201","PID410400156555","41001",72561,"M332","M332G","M332Gp",1704,79.4166259765625,37,18,683,-806,555,1153,-43,-243,39,1,249.489,86.258,1197.767,3943.065,31.031,15.2
"174763522020004",2013,41,3,37,94453,1,"201","PID410303794453","41037",121429,"M261","M261G","M261Gc",1673,86.5852203369141,50,23,477,-755,592,1399,-216,-277,57,1,122.359,96.419,1125.922,4514.685,30.769,15.322
"174763523020004",2013,41,2,29,90692,1,"202","PID410202990692","41029",128333,"M261","M261A","M261Ao",1123,69.9356842041016,66,26,1180,24,1099,1652,546,221,79,1,377.074,103.332,3181.163,19817.783,74.222,37.989
"174763524020004",2013,41,3,37,81733,1,"201","PID410303781733","41037",129214,"M261","M261G","M261Gf",2016,33.7045974731445,13,16,752,-750,507,1163,-149,-484,42,2,199.074,19.841,252.016,875.99,5.033,2.528
"174763527020004",2013,41,4,23,72575,1,"202","PID410402372575","41023",80541,"M332","M332G","M332Gp",1708,93.8882293701172,11,9,453,-450,769,1309,229,-79,10,2,177.272,110.118,3292.695,17728.463,68.072,35.066
"174763528020004",2013,41,3,17,58655,1,"201","PID410301758655","41017",88263,"M242","M242B","M242Bc",2047,52.952808380127,51,22,1441,-706,353,962,-256,-277,50,1,105.259,155.504,2783.446,14928.691,70.682,33.872
"174763536020004",2013,41,1,39,71560,1,"201","PID410103971560","41039",95022,"M242","M242B","M242Bb",1072,51.2347526550293,70,28,1979,9,897,1414,381,277,82,1,454.558,195.011,5427.964,30104.109,107.711,55.15
"174763537020004",2013,41,1,39,91962,1,"201","PID410103991962","41039",94675,"M242","M242B","M242Ba",674,58.685604095459,68,24,1426,18,1041,1614,468,466,84,1,408.707,184.755,5546.512,27259.857,108.127,55.609
"174763538020004",2013,41,2,29,59825,1,"202","PID410202959825","41029",111871,"M242","M242B","M242Bb",1267,59.3295860290527,75,24,1523,-130,939,1528,351,189,81,1,742.134,135.76,2846.867,15942.487,61.202,31.942
"174763539020004",2013,41,2,29,93430,1,"202","PID410202993430","41029",111747,"M242","M242B","M242Bg",931,12,62,27,1187,-272,959,1708,210,206,74,1,318.141,179.401,7965.327,53979.267,143.575,73.092
"174763540020004",2013,41,2,29,64280,1,"201","PID410202964280","41029",111642,"M242","M242B","M242Bg",952,2.82842707633972,75,33,1223,-276,947,1693,202,192,60,1,170.458,244.453,9927.638,63514.363,181.772,93.691
"174763548020004",2013,41,4,63,80047,1,"201","PID410406380047","41063",53071,"M332","M332G","M332Gd",1243,85.0999374389648,38,17,550,-637,735,1416,54,-84,38,1,265.273,82.616,1891.694,9043.178,41.39,21.059
"174763549020004",2013,41,4,63,97022,1,"203","PID410406397022","41063",52928,"M332","M332G","M332Gd",1457,27,35,19,576,-529,703,1246,161,-113,35,1,72.217,53.008,879.809,3773.443,20.2,10.398
"174763550020004",2013,41,4,63,52727,1,"201","PID410406352727","41063",53611,"M332","M332G","M332Gd",1628,16.0312194824219,38,15,624,-397,690,1147,234,-65,62,1,449.792,19.715,0,0,3.338,1.703
"174763554020004",2013,41,4,1,70130,1,"201","PID410400170130","41001",75213,"M332","M332G","M332Gp",1683,30.6104564666748,43,18,647,-751,587,1173,2,-201,47,1,330.951,32.654,588.56,2898.007,13.896,6.868
"174763555020004",2013,41,0,47,79951,1,"202","PID410004779951","41047",72928,"M242","M242B","M242Bb",1093,54.6626014709473,76,20,2288,-142,813,1306,320,394,75,1,429.509,150,3448.235,16061.923,69.315,35.453
"174763556020004",2013,41,0,47,84086,1,"202","PID410004784086","41047",72709,"M242","M242B","M242Bb",1421,125.439231872559,4,18,1967,-233,721,1225,217,208,24,1,100.228,317.466,12133.927,81266.759,216.757,110.888
"174763557020004",2013,41,4,25,55981,1,"201","PID410402555981","41025",93546,"M332","M332G","M332Gh",1584,19.3390789031982,4,9,419,-810,579,1372,-213,-261,4,2,0,0,0,0,0,0
"174763559020004",2013,41,1,43,71626,1,"201","PID410104371626","41043",82586,"M242","M242B","M242Bb",1230,114.38094329834,72,33,2506,-120,787,1267,307,231,74,1,61.111,235.676,10664.036,74270.432,186.652,95.117
"174763560020004",2013,41,1,43,90135,1,"202","PID410104390135","41043",81236,"M242","M242B","M242Bc",872,126.581985473633,64,28,2236,-197,847,1425,270,229,70,1,257.546,43.647,791.96,4085.586,17.49,8.936
"174763561020004",2013,41,1,39,56872,1,"201","PID410103956872","41039",97680,"M242","M242B","M242Bb",1206,108.050910949707,68,18,1749,-98,853,1421,285,199,39,1,365.263,271.282,8728.845,55883.553,170.725,88.283
"174763562020004",2013,41,3,37,91285,1,"202","PID410303791285","41037",97793,"M242","M242C","M242Ce",1555,12.2474489212036,44,18,406,-797,579,1448,-290,-242,42,1,172.253,108.602,2073.646,10015.161,53.394,27.328
"174763567020004",2013,41,2,33,58601,1,"202","PID410203358601","41033",125374,"M261","M261A","M261Aa",1004,151.753082275391,50,22,3028,123,1038,1555,522,253,62,1,565.383,117.73,2835.303,13804.597,72.131,35.659
"174763570020004",2013,41,3,35,62113,1,"203","PID410303562113","41035",109878,"M242","M242C","M242Ce",1715,30.6594200134277,40,22,797,-575,646,1374,-81,-161,25,1,79.234,65.018,1645.979,8565.483,31.259,15.833
"174763571020004",2013,41,3,37,58900,1,"201","PID410303758900","41037",109429,"M242","M242C","M242Ce",1657,32.7566795349121,28,17,573,-619,668,1416,-81,-176,40,1,19.053,30.261,744.523,4192.322,16.116,8.268
"174763585020004",2013,41,3,35,67233,1,"202","PID410303567233","41035",98753,"M242","M242C","M242Cf",1376,2.82842707633972,46,21,804,-637,634,1355,-86,-56,50,1,384.114,49.152,805.215,2805.025,18.665,9.388
"174763586020004",2013,41,0,47,75859,1,"201","PID410004775859","41047",73278,"M242","M242B","M242Ba",818,149.756469726562,16,18,2480,-24,920,1435,405,389,30,1,705.965,180.183,3457.706,11984.065,80.729,41.587
"174763587020004",2013,41,0,47,94428,1,"202","PID410004794428","41047",73798,"M242","M242B","M242Ba",668,124.273887634277,24,38,2055,-128,911,1476,346,363,37,1,88.265,90.641,3688.191,20812.803,70.449,36.135
"174763588020004",2013,41,0,47,51760,1,"201","PID410004751760","41047",71939,"M242","M242B","M242Bb",1181,96.9587554931641,67,38,2003,-243,731,1248,213,236,37,1,173.161,350.534,13483.087,91682.391,260.3,133.023
"174763589020004",2013,41,1,39,52745,1,"202","PID410103952745","41039",84588,"M242","M242A","M242Ag",185,90.1332321166992,75,27,2240,210,1152,1717,587,675,79,1,3.997,93.602,3555.374,23397.69,88.767,45.545
"174763590020004",2013,41,4,23,58746,1,"201","PID410402358746","41023",85373,"342","342H","342Hd",1519,34.626579284668,23,10,538,-641,669,1355,-17,-187,11,1,246.219,69.751,832.855,3337.656,22.196,10.959
