year,sex,name,n,prop
1995,F,Anne,1385,7.209e-4
1995,F,Meredith,1244,6.4751e-4
1995,F,Tyler,917,4.773e-4
1995,F,Alex,440,2.2902e-4
1995,F,Eleanor,437,2.2746e-4
1995,F,Ella,309,1.6084e-4
1995,F,Ryann,171,8.901e-5
1995,F,Grayson,118,6.142e-5
1995,F,Mika,115,5.986e-5
1995,F,Nicola,77,4.008e-5
1995,F,James,57,2.967e-5
1995,F,Luna,50,2.603e-5
1995,F,Elijah,35,1.822e-5
1995,F,Chris,23,1.197e-5
1995,F,Brendan,11,5.73e-6
1995,F,Colin,5,2.6e-6
1995,M,Tyler,29154,0.0144973
1995,M,James,22731,0.01130336
1995,M,Alex,7423,0.00369121
1995,M,Elijah,3978,0.00197813
1995,M,Brendan,2691,0.00133814
1995,M,Colin,2629,0.00130731
1995,M,Eddie,910,4.5251e-4
1995,M,Grayson,531,2.6405e-4
1995,M,Chris,488,2.4267e-4
1995,M,Nicola,42,2.089e-5
1995,M,Emily,40,1.989e-5
1995,M,Kenta,25,1.243e-5
1995,M,Amber,21,1.044e-5
1995,M,Ryann,19,9.45e-6
1995,M,Mika,17,8.45e-6
1995,M,Kaitlyn,8,3.98e-6
1995,M,Meredith,7,3.48e-6
1995,M,Anne,5,2.49e-6
1996,F,Emily,25151,0.01312079
1996,F,Amber,9770,0.00509682
1996,F,Kaitlyn,7240,0.00377697
1996,F,Anne,1324,6.9071e-4
1996,F,Meredith,1180,6.1558e-4
1996,F,Tyler,849,4.4291e-4
1996,F,Eleanor,486,2.5354e-4
1996,F,Ella,383,1.998e-4
1996,F,Alex,351,1.8311e-4
1996,F,Ryann,180,9.39e-5
1996,F,Mika,125,6.521e-5
1996,F,Grayson,110,5.738e-5
1996,F,Nicola,73,3.808e-5
1996,F,Luna,69,3.6e-5
1996,F,James,62,3.234e-5
1996,F,Elijah,36,1.878e-5
1996,F,Chris,29,1.513e-5
1996,F,Brendan,16,8.35e-6
1996,F,Colin,11,5.74e-6
1996,F,Eddie,11,5.74e-6
1996,M,Tyler,26953,0.01345382
1996,M,James,21155,0.0105597
1996,M,Alex,6911,0.00344968
1996,M,Elijah,4815,0.00240345
1996,M,Colin,2953,0.00147401
1996,M,Brendan,2812,0.00140363
1996,M,Eddie,830,4.143e-4
1996,M,Grayson,582,2.9051e-4
1996,M,Chris,551,2.7504e-4
1996,M,Nicola,40,1.997e-5
1996,M,Emily,34,1.697e-5
1996,M,Amber,19,9.48e-6
1996,M,Kenta,17,8.49e-6
1996,M,Mika,17,8.49e-6
1996,M,Ryann,13,6.49e-6
1996,M,Kaitlyn,7,3.49e-6
1997,F,Emily,25732,0.01348066
1997,F,Amber,8914,0.00466993
1997,F,Kaitlyn,7005,0.00366983
1997,F,Anne,1345,7.0463e-4
1997,F,Meredith,1107,5.7994e-4
1997,F,Tyler,759,3.9763e-4
1997,F,Eleanor,537,2.8133e-4
1997,F,Ella,498,2.609e-4
1997,F,Alex,322,1.6869e-4
1997,F,Ryann,205,1.074e-4
1997,F,Mika,145,7.596e-5
1997,F,Grayson,96,5.029e-5
1997,F,Luna,91,4.767e-5
1997,F,Nicola,67,3.51e-5
1997,F,James,42,2.2e-5
1997,F,Elijah,32,1.676e-5
1997,F,Chris,19,9.95e-6
1997,F,Brendan,12,6.29e-6
1997,F,Colin,10,5.24e-6
1997,F,Fae,5,2.62e-6
1997,M,Tyler,24876,0.01245458
1997,M,James,20402,0.0102146
1997,M,Alex,6855,0.00343207
1997,M,Elijah,5086,0.00254639
1997,M,Brendan,3621,0.00181291
1997,M,Colin,3098,0.00155107
1997,M,Eddie,830,4.1555e-4
1997,M,Grayson,658,3.2944e-4
1997,M,Chris,532,2.6635e-4
1997,M,Nicola,48,2.403e-5
1997,M,Emily,35,1.752e-5
1997,M,Kenta,22,1.101e-5
1997,M,Mika,19,9.51e-6
1997,M,Amber,16,8.01e-6
1997,M,Ryann,12,6.01e-6
1997,M,Kaitlyn,10,5.01e-6
1997,M,Meredith,6,3e-6
1998,F,Emily,26181,0.01350923
1998,F,Kaitlyn,7936,0.00409493
1998,F,Amber,7929,0.00409131
1998,F,Anne,1134,5.8514e-4
1998,F,Meredith,1111,5.7327e-4
1998,F,Tyler,810,4.1795e-4
1998,F,Eleanor,719,3.71e-4
1998,F,Ella,654,3.3746e-4
1998,F,Alex,279,1.4396e-4
1998,F,Ryann,207,1.0681e-4
1998,F,Grayson,118,6.089e-5
1998,F,Mika,118,6.089e-5
1998,F,Luna,103,5.315e-5
1998,F,Nicola,68,3.509e-5
1998,F,Elijah,50,2.58e-5
1998,F,James,45,2.322e-5
1998,F,Chris,16,8.26e-6
1998,F,Brendan,10,5.16e-6
1998,F,Colin,7,3.61e-6
1998,F,Eddie,6,3.1e-6
1998,M,Tyler,23711,0.0116968
1998,M,James,19686,0.00971124
1998,M,Alex,6951,0.00342898
1998,M,Elijah,5662,0.0027931
1998,M,Brendan,3878,0.00191304
1998,M,Colin,3076,0.00151741
1998,M,Eddie,795,3.9218e-4
1998,M,Grayson,725,3.5765e-4
1998,M,Chris,599,2.9549e-4
1998,M,Emily,38,1.875e-5
1998,M,Nicola,35,1.727e-5
1998,M,Mika,28,1.381e-5
1998,M,Kenta,21,1.036e-5
1998,M,Ryann,11,5.43e-6
1998,M,Amber,10,4.93e-6
1998,M,Kaitlyn,8,3.95e-6
1998,M,Meredith,5,2.47e-6
1999,F,Emily,26539,0.01363629
1999,F,Kaitlyn,8157,0.00419124
1999,F,Amber,6840,0.00351453
1999,F,Meredith,1139,5.8524e-4
1999,F,Anne,1083,5.5647e-4
1999,F,Tyler,788,4.0489e-4
1999,F,Ella,769,3.9513e-4
1999,F,Eleanor,687,3.5299e-4
1999,F,Alex,278,1.4284e-4
1999,F,Ryann,260,1.3359e-4
1999,F,Mika,147,7.553e-5
1999,F,Grayson,126,6.474e-5
1999,F,Luna,109,5.601e-5
1999,F,Nicola,66,3.391e-5
1999,F,James,40,2.055e-5
1999,F,Elijah,36,1.85e-5
1999,F,Chris,15,7.71e-6
1999,F,Brendan,10,5.14e-6
1999,F,Colin,6,3.08e-6
1999,M,Tyler,22664,0.01111882
1999,M,James,18551,0.00910101
1999,M,Alex,6826,0.00334879
1999,M,Elijah,6595,0.00323547
1999,M,Brendan,3994,0.00195943
1999,M,Colin,3080,0.00151103
1999,M,Grayson,811,3.9787e-4
1999,M,Eddie,783,3.8413e-4
1999,M,Chris,623,3.0564e-4
1999,M,Emily,45,2.208e-5
1999,M,Nicola,41,2.011e-5
1999,M,Kenta,24,1.177e-5
1999,M,Mika,20,9.81e-6
1999,M,Ryann,15,7.36e-6
1999,M,Amber,11,5.4e-6
1999,M,Kaitlyn,10,4.9100000000000004e-06
2000,F,Emily,25953,0.0130098
2000,F,Kaitlyn,8758,0.00439024
2000,F,Amber,6181,0.00309843
2000,F,Ella,1220,6.1157e-4
2000,F,Meredith,1092,5.474e-4
2000,F,Anne,1081,5.4189e-4
2000,F,Eleanor,771,3.8649e-4
2000,F,Tyler,683,3.4238e-4
2000,F,Ryann,265,1.3284e-4
2000,F,Alex,238,1.1931e-4
2000,F,Grayson,160,8.021e-5
2000,F,Luna,144,7.218e-5
2000,F,Mika,130,6.517e-5
2000,F,Nicola,54,2.707e-5
2000,F,James,40,2.005e-5
2000,F,Elijah,25,1.253e-5
2000,F,Chris,20,1.003e-5
2000,F,Brendan,10,5.01e-6
2000,F,Colin,8,4.01e-6
2000,F,Fae,8,4.01e-6
2000,F,Eddie,7,3.51e-6
2000,M,Tyler,21503,0.01030138
2000,M,James,17981,0.0086141
2000,M,Elijah,7470,0.00357863
2000,M,Alex,6746,0.00323179
2000,M,Brendan,3657,0.00175195
2000,M,Colin,3255,0.00155936
2000,M,Grayson,926,4.4362e-4
2000,M,Eddie,781,3.7415e-4
2000,M,Chris,650,3.1139e-4
2000,M,Nicola,43,2.06e-5
2000,M,Mika,33,1.581e-5
2000,M,Emily,30,1.437e-5
2000,M,Kenta,17,8.14e-6
2000,M,Ryann,17,8.14e-6
2000,M,Kaitlyn,12,5.75e-6
2000,M,Amber,10,4.79e-6
2001,F,Emily,25055,0.01265378
2001,F,Kaitlyn,8162,0.00412214
2001,F,Amber,5573,0.00281459
2001,F,Ella,1718,8.6766e-4
2001,F,Anne,1023,5.1666e-4
2001,F,Meredith,957,4.8332e-4
2001,F,Eleanor,826,4.1716e-4
2001,F,Tyler,569,2.8737e-4
2001,F,Ryann,237,1.1969e-4
2001,F,Alex,219,1.106e-4
2001,F,Grayson,190,9.596e-5
2001,F,Luna,169,8.535e-5
2001,F,Mika,121,6.111e-5
2001,F,Nicola,58,2.929e-5
2001,F,Elijah,42,2.121e-5
2001,F,James,42,2.121e-5
2001,F,Chris,20,1.01e-5
2001,F,Colin,10,5.05e-6
2001,F,Brendan,5,2.53e-6
2001,M,Tyler,19271,0.00932127
2001,M,James,17070,0.00825666
2001,M,Elijah,8336,0.00403207
2001,M,Alex,6614,0.00319915
2001,M,Brendan,3343,0.00161699
2001,M,Colin,3170,0.00153331
2001,M,Grayson,875,4.2323e-4
2001,M,Chris,695,3.3617e-4
2001,M,Eddie,679,3.2843e-4
2001,M,Nicola,42,2.032e-5
2001,M,Emily,32,1.548e-5
2001,M,Mika,20,9.67e-6
2001,M,Kenta,18,8.71e-6
2001,M,Ryann,12,5.8e-6
2001,M,Kaitlyn,8,3.87e-6
2001,M,Amber,6,2.9e-6
2002,F,Emily,24463,0.01239287
2002,F,Kaitlyn,7980,0.00404264
2002,F,Amber,4723,0.00239266
2002,F,Ella,3560,0.00180348
2002,F,Eleanor,961,4.8684e-4
2002,F,Anne,940,4.762e-4
2002,F,Meredith,833,4.22e-4
2002,F,Tyler,523,2.6495e-4
2002,F,Ryann,238,1.2057e-4
2002,F,Alex,226,1.1449e-4
2002,F,Luna,177,8.967e-5
2002,F,Grayson,156,7.903e-5
2002,F,Mika,118,5.978e-5
2002,F,Nicola,76,3.85e-5
2002,F,Elijah,39,1.976e-5
2002,F,James,31,1.57e-5
2002,F,Chris,15,7.6e-6
2002,F,Brendan,10,5.07e-6
2002,F,Fae,5,2.53e-6
2002,M,Tyler,18264,0.00884228
2002,M,James,16957,0.00820951
2002,M,Elijah,10050,0.00486558
2002,M,Alex,6806,0.00329504
2002,M,Colin,3315,0.00160491
2002,M,Brendan,3141,0.00152067
2002,M,Grayson,929,4.4976e-4
2002,M,Chris,688,3.3309e-4
2002,M,Eddie,680,3.2921e-4
2002,M,Mika,38,1.84e-5
2002,M,Emily,34,1.646e-5
2002,M,Nicola,33,1.598e-5
2002,M,Kenta,16,7.75e-6
2002,M,Ryann,13,6.29e-6
2002,M,Izzy,10,4.84e-6
2002,M,Kaitlyn,7,3.39e-6
2002,M,Amber,5,2.42e-6
2002,M,Rehaan,5,2.42e-6
2003,F,Emily,25688,0.01280938
2003,F,Kaitlyn,7546,0.00376283
2003,F,Ella,5902,0.00294304
2003,F,Amber,4121,0.00205495
2003,F,Eleanor,1005,5.0115e-4
2003,F,Meredith,840,4.1887e-4
2003,F,Anne,796,3.9693e-4
2003,F,Tyler,456,2.2739e-4
2003,F,Ryann,313,1.5608e-4
2003,F,Luna,271,1.3513e-4
2003,F,Alex,220,1.097e-4
2003,F,Grayson,138,6.881e-5
2003,F,Mika,121,6.034e-5
2003,F,Nicola,60,2.992e-5
2003,F,Elijah,46,2.294e-5
2003,F,James,34,1.695e-5
2003,F,Chris,14,6.98e-6
2003,F,Colin,7,3.49e-6
2003,F,Brendan,5,2.49e-6
2003,M,Tyler,18179,0.00865645
2003,M,James,16891,0.00804313
2003,M,Elijah,10658,0.00507511
2003,M,Alex,6792,0.00323421
2003,M,Colin,4876,0.00232185
2003,M,Brendan,2866,0.00136473
2003,M,Grayson,1024,4.8761e-4
2003,M,Chris,678,3.2285e-4
2003,M,Eddie,671,3.1952e-4
2003,M,Emily,41,1.952e-5
2003,M,Nicola,40,1.905e-5
2003,M,Ryann,18,8.57e-6
2003,M,Kenta,16,7.62e-6
2003,M,Mika,16,7.62e-6
2003,M,Kaitlyn,11,5.24e-6
2003,M,Ella,9,4.29e-6
2003,M,Amber,6,2.86e-6
2004,F,Emily,25033,0.01241356
2004,F,Ella,8237,0.00408463
2004,F,Kaitlyn,6987,0.00346477
2004,F,Amber,3635,0.00180255
2004,F,Eleanor,1063,5.2713e-4
2004,F,Meredith,953,4.7258e-4
2004,F,Anne,765,3.7935e-4
2004,F,Tyler,491,2.4348e-4
2004,F,Ryann,370,1.8348e-4
2004,F,Luna,369,1.8298e-4
2004,F,Alex,241,1.1951e-4
2004,F,Grayson,159,7.885e-5
2004,F,Mika,125,6.199e-5
2004,F,James,95,4.711e-5
2004,F,Elijah,77,3.818e-5
2004,F,Nicola,70,3.471e-5
2004,F,Colin,25,1.24e-5
2004,F,Brendan,17,8.43e-6
2004,F,Chris,10,4.96e-6
2004,F,Eddie,6,2.98e-6
2004,M,Tyler,17442,0.00825778
2004,M,James,16460,0.00779286
2004,M,Elijah,11707,0.00554259
2004,M,Alex,6810,0.00322414
2004,M,Colin,5122,0.00242497
2004,M,Brendan,2719,0.00128729
2004,M,Grayson,1196,5.6624e-4
2004,M,Eddie,772,3.655e-4
2004,M,Chris,674,3.191e-4
2004,M,Emily,119,5.634e-5
2004,M,Mika,38,1.799e-5
2004,M,Kaitlyn,35,1.657e-5
2004,M,Nicola,33,1.562e-5
2004,M,Ella,27,1.278e-5
2004,M,Amber,21,9.94e-6
2004,M,Ryann,14,6.63e-6
2004,M,Kenta,11,5.21e-6
2004,M,Meredith,8,3.79e-6
2004,M,Izzy,5,2.37e-6
2005,F,Emily,23937,0.01180224
2005,F,Ella,9062,0.00446806
2005,F,Kaitlyn,6521,0.00321521
2005,F,Amber,3140,0.00154819
2005,F,Eleanor,1237,6.0991e-4
2005,F,Meredith,852,4.2008e-4
2005,F,Anne,709,3.4958e-4
2005,F,Luna,477,2.3519e-4
2005,F,Ryann,381,1.8785e-4
2005,F,Tyler,357,1.7602e-4
2005,F,Alex,229,1.1291e-4
2005,F,Grayson,162,7.987e-5
2005,F,Mika,148,7.297e-5
2005,F,Nicola,50,2.465e-5
2005,F,Elijah,39,1.923e-5
2005,F,James,26,1.282e-5
2005,F,Chris,9,4.44e-6
2005,F,Colin,8,3.94e-6
2005,F,Brendan,7,3.45e-6
2005,F,Eddie,7,3.45e-6
2005,F,Fae,6,2.96e-6
2005,M,Tyler,16985,0.00798905
2005,M,James,16133,0.00758831
2005,M,Elijah,11605,0.00545852
2005,M,Alex,6482,0.00304887
2005,M,Colin,4531,0.0021312
2005,M,Brendan,2360,0.00111005
2005,M,Grayson,1308,6.1523e-4
2005,M,Chris,721,3.3913e-4
2005,M,Eddie,706,3.3207e-4
2005,M,Emily,33,1.552e-5
2005,M,Nicola,26,1.223e-5
2005,M,Mika,24,1.129e-5
2005,M,Ryann,18,8.47e-6
2005,M,Kenta,13,6.11e-6
2005,M,Ella,12,5.64e-6
2005,M,Amber,10,4.7e-6
2005,M,Izzy,5,2.35e-6
2005,M,Kaitlyn,5,2.35e-6
2006,F,Emily,21400,0.0102439
2006,F,Ella,9206,0.00440679
2006,F,Kaitlyn,6072,0.00290659
2006,F,Amber,2586,0.00123788
2006,F,Eleanor,1221,5.8448e-4
2006,F,Meredith,1064,5.0932e-4
2006,F,Anne,689,3.2982e-4
2006,F,Luna,592,2.8338e-4
2006,F,Ryann,408,1.953e-4
2006,F,Tyler,380,1.819e-4
2006,F,Alex,234,1.1201e-4
2006,F,Mika,159,7.611e-5
2006,F,Grayson,143,6.845e-5
2006,F,James,46,2.202e-5
2006,F,Nicola,40,1.915e-5
2006,F,Elijah,38,1.819e-5
2006,F,Izzy,12,5.74e-6
2006,F,Chris,9,4.31e-6
2006,F,Fae,8,3.83e-6
2006,F,Eddie,7,3.35e-6
2006,F,Colin,5,2.39e-6
2006,M,James,16235,0.00741041
2006,M,Tyler,15535,0.0070909
2006,M,Elijah,12044,0.00549744
2006,M,Alex,6670,0.0030445
2006,M,Colin,3858,0.00176097
2006,M,Brendan,2170,9.9049e-4
2006,M,Grayson,1680,7.6683e-4
2006,M,Chris,840,3.8342e-4
2006,M,Eddie,763,3.4827e-4
2006,M,Mika,39,1.78e-5
2006,M,Emily,31,1.415e-5
2006,M,Nicola,30,1.369e-5
2006,M,Kenta,18,8.22e-6
2006,M,Ella,14,6.39e-6
2006,M,Kaitlyn,11,5.02e-6
2006,M,Ryann,11,5.02e-6
2006,M,Izzy,7,3.2e-6
2006,M,Amber,6,2.74e-6
2006,M,Rehaan,5,2.28e-6
2007,F,Emily,19355,0.00915218
2007,F,Ella,9544,0.00451296
2007,F,Kaitlyn,5548,0.00262342
2007,F,Amber,2404,0.00113675
2007,F,Eleanor,1269,6.0006e-4
2007,F,Meredith,952,4.5016e-4
2007,F,Luna,710,3.3573e-4
2007,F,Anne,608,2.875e-4
2007,F,Ryann,362,1.7117e-4
2007,F,Tyler,319,1.5084e-4
2007,F,Alex,191,9.032e-5
2007,F,Grayson,191,9.032e-5
2007,F,Mika,166,7.849e-5
2007,F,Nicola,47,2.222e-5
2007,F,Elijah,40,1.891e-5
2007,F,James,33,1.56e-5
2007,F,Chris,16,7.57e-6
2007,F,Izzy,15,7.09e-6
2007,F,Fae,7,3.31e-6
2007,F,Colin,6,2.84e-6
2007,M,James,15957,0.0072092
2007,M,Tyler,14086,0.0063639
2007,M,Elijah,12405,0.00560444
2007,M,Alex,6271,0.00283317
2007,M,Colin,3608,0.00163005
2007,M,Brendan,1926,8.7015e-4
2007,M,Grayson,1852,8.3671e-4
2007,M,Chris,904,4.0842e-4
2007,M,Eddie,704,3.1806e-4
2007,M,Mika,39,1.762e-5
2007,M,Nicola,37,1.672e-5
2007,M,Rehaan,30,1.355e-5
2007,M,Emily,27,1.22e-5
2007,M,Kenta,20,9.04e-6
2007,M,Ryann,20,9.04e-6
2007,M,Ella,16,7.23e-6
2007,M,Kaitlyn,9,4.07e-6
2007,M,Izzy,7,3.16e-6
2008,F,Emily,17429,0.00837559
2008,F,Ella,9349,0.0044927
2008,F,Kaitlyn,5115,0.00245804
2008,F,Amber,2060,9.8994e-4
2008,F,Eleanor,1342,6.449e-4
2008,F,Luna,806,3.8733e-4
2008,F,Meredith,709,3.4071e-4
2008,F,Anne,634,3.0467e-4
2008,F,Ryann,330,1.5858e-4
2008,F,Tyler,260,1.2494e-4
2008,F,Mika,176,8.458e-5
2008,F,Alex,167,8.025e-5
2008,F,Grayson,154,7.401e-5
2008,F,Elijah,44,2.114e-5
2008,F,Nicola,39,1.874e-5
2008,F,James,32,1.538e-5
2008,F,Izzy,22,1.057e-5
2008,F,Chris,11,5.29e-6
2008,F,Brendan,8,3.84e-6
2008,F,Eddie,7,3.36e-6
2008,F,Fae,5,2.4e-6
2008,M,James,15171,0.00696412
2008,M,Elijah,13225,0.00607082
2008,M,Tyler,12697,0.00582845
2008,M,Alex,5395,0.00247653
2008,M,Colin,3728,0.00171131
2008,M,Grayson,2114,9.7041e-4
2008,M,Brendan,1887,8.6621e-4
2008,M,Chris,939,4.3104e-4
2008,M,Eddie,653,2.9975e-4
2008,M,Mika,39,1.79e-5
2008,M,Nicola,37,1.698e-5
2008,M,Emily,26,1.194e-5
2008,M,Rehaan,22,1.01e-5
2008,M,Kenta,16,7.34e-6
2008,M,Ryann,16,7.34e-6
2008,M,Izzy,11,5.05e-6
2008,M,Ella,10,4.59e-6
2008,M,Kaitlyn,9,4.13e-6
2008,M,Meredith,7,3.21e-6
2009,F,Emily,15345,0.00758536
2009,F,Ella,9650,0.0047702
2009,F,Kaitlyn,4202,0.00207714
2009,F,Amber,1768,8.7396e-4
2009,F,Eleanor,1486,7.3456e-4
2009,F,Luna,1014,5.0124e-4
2009,F,Meredith,635,3.1389e-4
2009,F,Anne,557,2.7534e-4
2009,F,Ryann,356,1.7598e-4
2009,F,Tyler,238,1.1765e-4
2009,F,Alex,174,8.601e-5
2009,F,Mika,148,7.316e-5
2009,F,Grayson,110,5.438e-5
2009,F,James,51,2.521e-5
2009,F,Elijah,37,1.829e-5
2009,F,Nicola,34,1.681e-5
2009,F,Izzy,26,1.285e-5
2009,F,Chris,10,4.94e-6
2009,F,Fae,7,3.46e-6
2009,M,James,14206,0.00670425
2009,M,Elijah,12825,0.00605252
2009,M,Tyler,11540,0.00544609
2009,M,Alex,5168,0.00243894
2009,M,Colin,3655,0.00172491
2009,M,Grayson,2257,0.00106515
2009,M,Brendan,1761,8.3107e-4
2009,M,Chris,860,4.0586e-4
2009,M,Eddie,674,3.1808e-4
2009,M,Mika,44,2.076e-5
2009,M,Nicola,28,1.321e-5
2009,M,Ryann,21,9.91e-6
2009,M,Emily,19,8.97e-6
2009,M,Rehaan,19,8.97e-6
2009,M,Izzy,13,6.14e-6
2009,M,Ella,12,5.66e-6
2009,M,Kenta,10,4.72e-6
2009,M,Amber,6,2.83e-6
2009,M,Eleanor,5,2.36e-6
2009,M,Kaitlyn,5,2.36e-6
2010,F,Emily,14268,0.00728597
2010,F,Ella,9872,0.00504115
2010,F,Kaitlyn,3295,0.0016826
2010,F,Eleanor,1850,9.447e-4
2010,F,Amber,1412,7.2104e-4
2010,F,Luna,941,4.8052e-4
2010,F,Meredith,486,2.4818e-4
2010,F,Anne,484,2.4716e-4
2010,F,Ryann,302,1.5422e-4
2010,F,Tyler,197,1.006e-4
2010,F,Mika,181,9.243e-5
2010,F,Alex,171,8.732e-5
2010,F,Grayson,131,6.69e-5
2010,F,Elijah,48,2.451e-5
2010,F,Izzy,41,2.094e-5
2010,F,Nicola,33,1.685e-5
2010,F,James,29,1.481e-5
2010,F,Fae,12,6.13e-6
2010,F,Chris,8,4.09e-6
2010,M,Elijah,13891,0.00676909
2010,M,James,13877,0.00676227
2010,M,Tyler,10444,0.00508937
2010,M,Alex,4430,0.00215874
2010,M,Colin,3486,0.00169873
2010,M,Grayson,3354,0.00163441
2010,M,Brendan,1526,7.4362e-4
2010,M,Chris,716,3.4891e-4
2010,M,Eddie,503,2.4511e-4
2010,M,Mika,23,1.121e-5
2010,M,Nicola,23,1.121e-5
2010,M,Emily,20,9.75e-6
2010,M,Ryann,16,7.8e-6
2010,M,Ella,14,6.82e-6
2010,M,Izzy,13,6.33e-6
2010,M,Kenta,10,4.87e-6
2010,M,Luna,7,3.41e-6
2010,M,Rehaan,7,3.41e-6
2011,F,Emily,14251,0.00736468
2011,F,Ella,9586,0.00495388
2011,F,Kaitlyn,2906,0.00150177
2011,F,Eleanor,2082,0.00107594
2011,F,Amber,1235,6.3823e-4
2011,F,Luna,1144,5.912e-4
2011,F,Anne,486,2.5116e-4
2011,F,Meredith,477,2.4651e-4
2011,F,Ryann,330,1.7054e-4
2011,F,Mika,185,9.56e-5
2011,F,Tyler,182,9.405e-5
2011,F,Alex,167,8.63e-5
2011,F,Grayson,115,5.943e-5
2011,F,Elijah,33,1.705e-5
2011,F,Izzy,30,1.55e-5
2011,F,James,30,1.55e-5
2011,F,Nicola,30,1.55e-5
2011,F,Fae,12,6.2e-6
2011,F,Colin,7,3.62e-6
2011,M,Elijah,13960,0.00688163
2011,M,James,13247,0.00653015
2011,M,Tyler,8834,0.00435475
2011,M,Alex,4030,0.0019866
2011,M,Grayson,3937,0.00194076
2011,M,Colin,3265,0.00160949
2011,M,Brendan,1312,6.4675e-4
2011,M,Chris,580,2.8591e-4
2011,M,Eddie,538,2.6521e-4
2011,M,Mika,43,2.12e-5
2011,M,Nicola,27,1.331e-5
2011,M,Ryann,17,8.38e-6
2011,M,Rehaan,15,7.39e-6
2011,M,Kenta,13,6.41e-6
2011,M,Emily,11,5.42e-6
2011,M,Izzy,10,4.93e-6
2011,M,Ella,6,2.96e-6
2011,M,Meredith,5,2.46e-6
2012,F,Emily,13646,0.00704768
2012,F,Ella,9198,0.00475045
2012,F,Kaitlyn,2599,0.00134229
2012,F,Eleanor,2377,0.00122764
2012,F,Luna,1412,7.2925e-4
2012,F,Amber,1232,6.3629e-4
2012,F,Anne,525,2.7114e-4
2012,F,Meredith,423,2.1846e-4
2012,F,Ryann,344,1.7766e-4
2012,F,Mika,183,9.451e-5
2012,F,Grayson,177,9.141e-5
2012,F,Tyler,176,9.09e-5
2012,F,Alex,130,6.714e-5
2012,F,Izzy,47,2.427e-5
2012,F,Nicola,37,1.911e-5
2012,F,Elijah,28,1.446e-5
2012,F,James,28,1.446e-5
2012,F,Fae,20,1.033e-5
2012,F,Chris,12,6.2e-6
2012,M,Elijah,13865,0.00684391
2012,M,James,13418,0.00662326
2012,M,Tyler,7696,0.00379882
2012,M,Grayson,4711,0.0023254
2012,M,Alex,3857,0.00190385
2012,M,Colin,3021,0.0014912
2012,M,Brendan,1148,5.6666e-4
2012,M,Chris,647,3.1937e-4
2012,M,Eddie,478,2.3595e-4
2012,M,Mika,35,1.728e-5
2012,M,Nicola,23,1.135e-5
2012,M,Rehaan,22,1.086e-5
2012,M,Ryann,22,1.086e-5
2012,M,Emily,21,1.037e-5
2012,M,Ella,13,6.42e-6
2012,M,Kenta,13,6.42e-6
2012,M,Izzy,10,4.94e-6
2013,F,Emily,13124,0.00682172
2013,F,Ella,8444,0.0043891
2013,F,Eleanor,3006,0.00156249
2013,F,Kaitlyn,2377,0.00123554
2013,F,Luna,1743,9.0599e-4
2013,F,Amber,1112,5.7801e-4
2013,F,Anne,572,2.9732e-4
2013,F,Meredith,432,2.2455e-4
2013,F,Ryann,251,1.3047e-4
2013,F,Tyler,173,8.992e-5
2013,F,Mika,168,8.732e-5
2013,F,Grayson,163,8.473e-5
2013,F,Alex,146,7.589e-5
2013,F,Izzy,38,1.975e-5
2013,F,Elijah,33,1.715e-5
2013,F,James,28,1.455e-5
2013,F,Fae,19,9.88e-6
2013,F,Nicola,16,8.32e-6
2013,F,Chris,11,5.72e-6
2013,M,Elijah,13783,0.00683433
2013,M,James,13552,0.00671979
2013,M,Tyler,6645,0.00329494
2013,M,Grayson,5551,0.00275247
2013,M,Alex,3544,0.0017573
2013,M,Colin,3040,0.00150739
2013,M,Brendan,1007,4.9932e-4
2013,M,Chris,621,3.0792e-4
2013,M,Eddie,420,2.0826e-4
2013,M,Mika,31,1.537e-5
2013,M,Rehaan,24,1.19e-5
2013,M,Nicola,22,1.091e-5
2013,M,Emily,20,9.92e-6
2013,M,Ryann,16,7.93e-6
2013,M,Izzy,14,6.94e-6
2013,M,Ella,9,4.46e-6
2013,M,Kenta,9,4.46e-6
2014,F,Emily,12642,0.00647759
2014,F,Ella,8547,0.00437937
2014,F,Eleanor,3735,0.00191376
2014,F,Luna,2335,0.00119642
2014,F,Kaitlyn,2057,0.00105398
2014,F,Amber,1063,5.4467e-4
2014,F,Anne,558,2.8591e-4
2014,F,Meredith,475,2.4338e-4
2014,F,Ryann,272,1.3937e-4
2014,F,Mika,177,9.069e-5
2014,F,Tyler,169,8.659e-5
2014,F,Grayson,165,8.454e-5
2014,F,Alex,160,8.198e-5
2014,F,Izzy,47,2.408e-5
2014,F,James,42,2.152e-5
2014,F,Elijah,34,1.742e-5
2014,F,Nicola,33,1.691e-5
2014,F,Fae,21,1.076e-5
2014,F,Chris,7,3.59e-6
2014,F,Eddie,7,3.59e-6
2014,F,Colin,5,2.56e-6
2014,M,James,14420,0.00705349
2014,M,Elijah,13813,0.00675658
2014,M,Grayson,6569,0.0032132
2014,M,Tyler,5826,0.00284977
2014,M,Alex,3176,0.00155353
2014,M,Colin,2882,0.00140972
2014,M,Brendan,920,4.5001e-4
2014,M,Chris,538,2.6316e-4
2014,M,Eddie,464,2.2696e-4
2014,M,Mika,34,1.663e-5
2014,M,Nicola,18,8.8e-6
2014,M,Rehaan,17,8.32e-6
2014,M,Izzy,16,7.83e-6
2014,M,Kenta,13,6.36e-6
